,img_id,file_name,hour,minute,bbox_det,new_file_name,image_url,base_image_url
72,73,Amélie 7.56 a.m.png,7,56,"[702.09, 179.83, 592.09, 599.95]",Am%C3%A9lie_7.56_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b4/Am%C3%A9lie_7.56_a.m.png/revision/latest/scale-to-width-down/185?cb=20191102230729,https://static.wikia.nocookie.net/theclock/images/b/b4/Am%C3%A9lie_7.56_a.m.png
73,74,Amélie 11.37 a.m.png,11,37,"[707.32, 132.31, 487.41, 351.89]",Am%C3%A9lie_11.37_a.m.png,https://static.wikia.nocookie.net/theclock/images/c/c0/Am%C3%A9lie_11.37_a.m.png/revision/latest/scale-to-width-down/185?cb=20200826231450,https://static.wikia.nocookie.net/theclock/images/c/c0/Am%C3%A9lie_11.37_a.m.png
74,75,Amélie 11.40 a.m.png,11,40,"[298.62, 1.72, 1143.14, 806.7]",Am%C3%A9lie_11.40_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/64/Am%C3%A9lie_11.40_a.m.png/revision/latest/scale-to-width-down/185?cb=20191102230753,https://static.wikia.nocookie.net/theclock/images/6/64/Am%C3%A9lie_11.40_a.m.png
75,76,Amityville It's About Time 2.57 a.m.png,2,57,"[457.88, 25.82, 1209.08, 1002.41]",Amityville_It%27s_About_Time_2.57_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a9/Amityville_It%27s_About_Time_2.57_a.m.png/revision/latest/scale-to-width-down/185?cb=20210127172431,https://static.wikia.nocookie.net/theclock/images/a/a9/Amityville_It%27s_About_Time_2.57_a.m.png
76,77,Amityville It's About Time 3.00 a.m.png,3,0,"[451.14, 32.38, 1208.66, 995.4]",Amityville_It%27s_About_Time_3.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/d/d5/Amityville_It%27s_About_Time_3.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20210127172536,https://static.wikia.nocookie.net/theclock/images/d/d5/Amityville_It%27s_About_Time_3.00_a.m.png
77,78,Amityville It's About Time 5.47 p.m.png,5,47,"[844.48, 134.12, 408.49, 480.21]",Amityville_It%27s_About_Time_5.47_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f0/Amityville_It%27s_About_Time_5.47_p.m.png/revision/latest/scale-to-width-down/185?cb=20210127172602,https://static.wikia.nocookie.net/theclock/images/f/f0/Amityville_It%27s_About_Time_5.47_p.m.png
78,79,Amityville It's About Time 11.40 p.m.png,11,40,"[298.78, 2.58, 1448.91, 1023.82]",Amityville_It%27s_About_Time_11.40_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/57/Amityville_It%27s_About_Time_11.40_p.m.png/revision/latest/scale-to-width-down/185?cb=20210127172609,https://static.wikia.nocookie.net/theclock/images/5/57/Amityville_It%27s_About_Time_11.40_p.m.png
79,80,Angel Heart 6.51 p.m.png,6,51,"[1561.62, 559.09, 312.64, 464.69]",Angel_Heart_6.51_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/d4/Angel_Heart_6.51_p.m.png/revision/latest/scale-to-width-down/185?cb=20201006061546,https://static.wikia.nocookie.net/theclock/images/d/d4/Angel_Heart_6.51_p.m.png
80,81,Angel Heart 10.31 p.m.png,10,31,"[1205.08, 217.85, 78.15, 140.66]",Angel_Heart_10.31_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/8d/Angel_Heart_10.31_p.m.png/revision/latest/scale-to-width-down/185?cb=20200824182331,https://static.wikia.nocookie.net/theclock/images/8/8d/Angel_Heart_10.31_p.m.png
81,82,Angels & Demons 8.59 p.m.png,8,59,"[873.23, 238.16, 210.35, 201.31]",Angels_%26_Demons_8.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/23/Angels_%26_Demons_8.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20200820134333,https://static.wikia.nocookie.net/theclock/images/2/23/Angels_%26_Demons_8.59_p.m.png
82,83,Angels & Demons 9.01 p.m.png,9,1,"[1310.94, 349.21, 363.85, 410.22]",Angels_%26_Demons_9.01_p.m.png,https://static.wikia.nocookie.net/theclock/images/c/c5/Angels_%26_Demons_9.01_p.m.png/revision/latest/scale-to-width-down/185?cb=20200820134342,https://static.wikia.nocookie.net/theclock/images/c/c5/Angels_%26_Demons_9.01_p.m.png
83,84,Animal House 5.37 p.m.png,5,37,"[640.82, 345.58, 402.28, 421.34]",Animal_House_5.37_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/a1/Animal_House_5.37_p.m.png/revision/latest/scale-to-width-down/185?cb=20210416221523,https://static.wikia.nocookie.net/theclock/images/a/a1/Animal_House_5.37_p.m.png
84,85,Animal House 11.00 a.m. 1.png,11,0,"[681.99, 277.67, 366.49, 364.07]",Animal_House_11.00_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/e/e1/Animal_House_11.00_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20210416221508,https://static.wikia.nocookie.net/theclock/images/e/e1/Animal_House_11.00_a.m._1.png
85,86,Animal House 11.00 a.m. 2.png,11,0,"[705.37, 318.04, 530.14, 509.24]",Animal_House_11.00_a.m._2.png,https://static.wikia.nocookie.net/theclock/images/4/44/Animal_House_11.00_a.m._2.png/revision/latest/scale-to-width-down/185?cb=20210416221512,https://static.wikia.nocookie.net/theclock/images/4/44/Animal_House_11.00_a.m._2.png
86,87,Animal House 11.00 a.m. 3.png,11,0,"[835.65, 310.86, 390.47, 365.92]",Animal_House_11.00_a.m._3.png,https://static.wikia.nocookie.net/theclock/images/f/fd/Animal_House_11.00_a.m._3.png/revision/latest/scale-to-width-down/185?cb=20210416221518,https://static.wikia.nocookie.net/theclock/images/f/fd/Animal_House_11.00_a.m._3.png
87,88,Another 48 Hrs. 4.42 p.m.png,4,42,"[653.42, 121.06, 508.64, 461.55]",Another_48_Hrs._4.42_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/5e/Another_48_Hrs._4.42_p.m.png/revision/latest/scale-to-width-down/185?cb=20210111091211,https://static.wikia.nocookie.net/theclock/images/5/5e/Another_48_Hrs._4.42_p.m.png
88,89,Another Woman 5.10 p.m.png,5,10,"[399.16, 405.49, 393.7, 360.92]",Another_Woman_5.10_p.m.png,https://static.wikia.nocookie.net/theclock/images/3/35/Another_Woman_5.10_p.m.png/revision/latest/scale-to-width-down/185?cb=20200913091044,https://static.wikia.nocookie.net/theclock/images/3/35/Another_Woman_5.10_p.m.png
89,90,Any Number Can Win 1.48 a.m.png,1,48,"[822.99, 56.45, 71.22, 78.27]",Any_Number_Can_Win_1.48_a.m.png,https://static.wikia.nocookie.net/theclock/images/1/10/Any_Number_Can_Win_1.48_a.m.png/revision/latest/scale-to-width-down/185?cb=20200821131639,https://static.wikia.nocookie.net/theclock/images/1/10/Any_Number_Can_Win_1.48_a.m.png
90,91,Any Number Can Win 9.32 p.m.png,9,32,"[521.4, 193.48, 217.44, 262.7]",Any_Number_Can_Win_9.32_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/42/Any_Number_Can_Win_9.32_p.m.png/revision/latest/scale-to-width-down/185?cb=20200821131645,https://static.wikia.nocookie.net/theclock/images/4/42/Any_Number_Can_Win_9.32_p.m.png
91,92,Any Number Can Win 11.17 p.m.png,11,17,"[118.88, 81.53, 218.72, 236.48]",Any_Number_Can_Win_11.17_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/79/Any_Number_Can_Win_11.17_p.m.png/revision/latest/scale-to-width-down/185?cb=20200821131920,https://static.wikia.nocookie.net/theclock/images/7/79/Any_Number_Can_Win_11.17_p.m.png
92,93,Any Number Can Win 11.30 p.m.png,11,30,"[582.61, 204.34, 123.35, 114.89]",Any_Number_Can_Win_11.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/90/Any_Number_Can_Win_11.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20200821131918,https://static.wikia.nocookie.net/theclock/images/9/90/Any_Number_Can_Win_11.30_p.m.png
93,94,Any Number Can Win 12.42 a.m. 2.png,12,42,"[185.03, 77.98, 229.93, 242.9]",Any_Number_Can_Win_12.42_a.m._2.png,https://static.wikia.nocookie.net/theclock/images/9/9b/Any_Number_Can_Win_12.42_a.m._2.png/revision/latest/scale-to-width-down/185?cb=20200821131633,https://static.wikia.nocookie.net/theclock/images/9/9b/Any_Number_Can_Win_12.42_a.m._2.png
94,95,Army of Shadows 5.30 p.m.png,5,30,"[763.67, 518.96, 156.37, 159.74]",Army_of_Shadows_5.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f8/Army_of_Shadows_5.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20210410013132,https://static.wikia.nocookie.net/theclock/images/f/f8/Army_of_Shadows_5.30_p.m.png
95,96,Army of Shadows 6.06 p.m.png,6,6,"[680.6, 364.07, 143.66, 156.93]",Army_of_Shadows_6.06_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/9f/Army_of_Shadows_6.06_p.m.png/revision/latest/scale-to-width-down/185?cb=20210410013138,https://static.wikia.nocookie.net/theclock/images/9/9f/Army_of_Shadows_6.06_p.m.png
96,97,Army of Shadows 7.28 p.m.png,7,28,"[975.36, 314.35, 190.22, 195.59]",Army_of_Shadows_7.28_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/52/Army_of_Shadows_7.28_p.m.png/revision/latest/scale-to-width-down/185?cb=20210410013142,https://static.wikia.nocookie.net/theclock/images/5/52/Army_of_Shadows_7.28_p.m.png
97,98,Around the World in 80 Days 2.30 p.m.png,2,30,"[789.96, 58.59, 123.55, 127.98]",Around_the_World_in_80_Days_2.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/86/Around_the_World_in_80_Days_2.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20200809073137,https://static.wikia.nocookie.net/theclock/images/8/86/Around_the_World_in_80_Days_2.30_p.m.png
98,99,Around the World in 80 Days 8.43 p.m.png,8,43,"[685.74, 51.14, 525.47, 805.46]",Around_the_World_in_80_Days_8.43_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/ec/Around_the_World_in_80_Days_8.43_p.m.png/revision/latest/scale-to-width-down/185?cb=20200809073148,https://static.wikia.nocookie.net/theclock/images/e/ec/Around_the_World_in_80_Days_8.43_p.m.png
99,100,Around the World in 80 Days 8.44 a.m.png,8,44,"[871.2, 97.59, 153.65, 153.48]",Around_the_World_in_80_Days_8.44_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/7f/Around_the_World_in_80_Days_8.44_a.m.png/revision/latest/scale-to-width-down/185?cb=20200809073100,https://static.wikia.nocookie.net/theclock/images/7/7f/Around_the_World_in_80_Days_8.44_a.m.png
100,101,Around the World in 80 Days 8.45 a.m.png,8,45,"[1342.78, 26.55, 147.38, 174.53]",Around_the_World_in_80_Days_8.45_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/ed/Around_the_World_in_80_Days_8.45_a.m.png/revision/latest/scale-to-width-down/185?cb=20200809073107,https://static.wikia.nocookie.net/theclock/images/e/ed/Around_the_World_in_80_Days_8.45_a.m.png
101,102,Around the World in 80 Days 11.14 a.m.png,11,14,"[1.31, 95.12, 44.11, 62.35]",Around_the_World_in_80_Days_11.14_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/e2/Around_the_World_in_80_Days_11.14_a.m.png/revision/latest/scale-to-width-down/185?cb=20200809073121,https://static.wikia.nocookie.net/theclock/images/e/e2/Around_the_World_in_80_Days_11.14_a.m.png
102,103,Around the World in 80 Days 12.01 p.m.png,12,1,"[1069.34, 29.34, 239.36, 244.63]",Around_the_World_in_80_Days_12.01_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/4e/Around_the_World_in_80_Days_12.01_p.m.png/revision/latest/scale-to-width-down/185?cb=20200809073131,https://static.wikia.nocookie.net/theclock/images/4/4e/Around_the_World_in_80_Days_12.01_p.m.png
103,104,As It Is in Heaven 4.30 p.m.png,4,30,"[1005.72, 133.89, 73.17, 94.1]",As_It_Is_in_Heaven_4.30_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/da/As_It_Is_in_Heaven_4.30_p.m.png/revision/latest/scale-to-width-down/185?cb=20210107100915,https://static.wikia.nocookie.net/theclock/images/d/da/As_It_Is_in_Heaven_4.30_p.m.png
104,105,Atlantic City 10.07 a.m.png,10,7,"[765.23, 420.81, 207.43, 199.67]",Atlantic_City_10.07_a.m.png,https://static.wikia.nocookie.net/theclock/images/7/77/Atlantic_City_10.07_a.m.png/revision/latest/scale-to-width-down/185?cb=20200818001952,https://static.wikia.nocookie.net/theclock/images/7/77/Atlantic_City_10.07_a.m.png
105,106,Awakenings 3.40 a.m.png,3,40,"[834.17, 107.95, 342.63, 362.51]",Awakenings_3.40_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/e1/Awakenings_3.40_a.m.png/revision/latest/scale-to-width-down/185?cb=20200825190745,https://static.wikia.nocookie.net/theclock/images/e/e1/Awakenings_3.40_a.m.png
106,107,Babe 8.41 a.m.png,8,41,"[994.18, 30.85, 922.27, 999.02]",Babe_8.41_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/29/Babe_8.41_a.m.png/revision/latest/scale-to-width-down/185?cb=20210607050729,https://static.wikia.nocookie.net/theclock/images/2/29/Babe_8.41_a.m.png
107,108,Back to the Future 9.59 p.m.png,9,59,"[407.02, 6.94, 1113.02, 1016.81]",Back_to_the_Future_9.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/b/b4/Back_to_the_Future_9.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730091745,https://static.wikia.nocookie.net/theclock/images/b/b4/Back_to_the_Future_9.59_p.m.png
108,109,Back to the Future 10.03 p.m.png,10,3,"[1320.22, 267.65, 102.1, 102.62]",Back_to_the_Future_10.03_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/ac/Back_to_the_Future_10.03_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730091750,https://static.wikia.nocookie.net/theclock/images/a/ac/Back_to_the_Future_10.03_p.m.png
109,110,Back to the Future Part II 10.04 a.m.png,10,4,"[983.17, 127.82, 101.12, 98.92]",Back_to_the_Future_Part_II_10.04_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/66/Back_to_the_Future_Part_II_10.04_a.m.png/revision/latest/scale-to-width-down/185?cb=20200730120620,https://static.wikia.nocookie.net/theclock/images/6/66/Back_to_the_Future_Part_II_10.04_a.m.png
110,111,Back to the Future Part III 7.00 a.m.png,7,0,"[869.37, 375.65, 236.12, 242.64]",Back_to_the_Future_Part_III_7.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/4/43/Back_to_the_Future_Part_III_7.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20200730094010,https://static.wikia.nocookie.net/theclock/images/4/43/Back_to_the_Future_Part_III_7.00_a.m.png
111,112,Back to the Future Part III 7.49 a.m.png,7,49,"[1145.54, 305.58, 226.56, 255.21]",Back_to_the_Future_Part_III_7.49_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a7/Back_to_the_Future_Part_III_7.49_a.m.png/revision/latest/scale-to-width-down/185?cb=20200730094017,https://static.wikia.nocookie.net/theclock/images/a/a7/Back_to_the_Future_Part_III_7.49_a.m.png
112,113,Back to the Future Part III 7.56 a.m.png,7,56,"[1406.05, 280.62, 253.54, 308.81]",Back_to_the_Future_Part_III_7.56_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/6b/Back_to_the_Future_Part_III_7.56_a.m.png/revision/latest/scale-to-width-down/185?cb=20210413181506,https://static.wikia.nocookie.net/theclock/images/6/6b/Back_to_the_Future_Part_III_7.56_a.m.png
113,114,Back to the Future Part III 8.08 p.m.png,8,8,"[462.8, 27.38, 967.85, 996.75]",Back_to_the_Future_Part_III_8.08_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/76/Back_to_the_Future_Part_III_8.08_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730094028,https://static.wikia.nocookie.net/theclock/images/7/76/Back_to_the_Future_Part_III_8.08_p.m.png
114,115,Back to the Future Part III 9.21 a.m.png,9,21,"[339.57, 397.94, 134.44, 196.04]",Back_to_the_Future_Part_III_9.21_a.m.png,https://static.wikia.nocookie.net/theclock/images/5/56/Back_to_the_Future_Part_III_9.21_a.m.png/revision/latest/scale-to-width-down/185?cb=20200730094023,https://static.wikia.nocookie.net/theclock/images/5/56/Back_to_the_Future_Part_III_9.21_a.m.png
115,116,Barton Fink 7.59 a.m.png,7,59,"[546.04, 201.39, 642.39, 613.14]",Barton_Fink_7.59_a.m.png,https://static.wikia.nocookie.net/theclock/images/e/ee/Barton_Fink_7.59_a.m.png/revision/latest/scale-to-width-down/185?cb=20210407024723,https://static.wikia.nocookie.net/theclock/images/e/ee/Barton_Fink_7.59_a.m.png
116,117,Barton Fink 12.31 a.m.png,12,31,"[555.81, 220.3, 504.06, 477.27]",Barton_Fink_12.31_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/ad/Barton_Fink_12.31_a.m.png/revision/latest/scale-to-width-down/185?cb=20210407024703,https://static.wikia.nocookie.net/theclock/images/a/ad/Barton_Fink_12.31_a.m.png
117,118,Basic 2.55 a.m. 1.png,2,55,"[417.69, 27.46, 241.69, 244.34]",Basic_2.55_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/6/68/Basic_2.55_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20210114004936,https://static.wikia.nocookie.net/theclock/images/6/68/Basic_2.55_a.m._1.png
118,119,Batman 3.12 a.m.png,3,12,"[1115.23, 361.73, 171.52, 195.8]",Batman_3.12_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/6e/Batman_3.12_a.m.png/revision/latest/scale-to-width-down/185?cb=20200925075334,https://static.wikia.nocookie.net/theclock/images/6/6e/Batman_3.12_a.m.png
119,120,Beauty and the Beast 7.00 p.m.png,7,0,"[619.85, 103.94, 326.56, 353.38]",Beauty_and_the_Beast_7.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/fa/Beauty_and_the_Beast_7.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20191102220403,https://static.wikia.nocookie.net/theclock/images/f/fa/Beauty_and_the_Beast_7.00_p.m.png
120,121,Bed and Board 1.11 a.m.png,1,11,"[1427.26, 545.4, 102.27, 105.45]",Bed_and_Board_1.11_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/65/Bed_and_Board_1.11_a.m.png/revision/latest/scale-to-width-down/185?cb=20200730000009,https://static.wikia.nocookie.net/theclock/images/6/65/Bed_and_Board_1.11_a.m.png
121,122,Bed and Board 10.28 p.m.png,10,28,"[558.36, 222.9, 736.08, 672.26]",Bed_and_Board_10.28_p.m.png,https://static.wikia.nocookie.net/theclock/images/6/62/Bed_and_Board_10.28_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730000025,https://static.wikia.nocookie.net/theclock/images/6/62/Bed_and_Board_10.28_p.m.png
122,123,Bed and Board 10.35 p.m.png,10,35,"[573.77, 143.36, 646.61, 752.52]",Bed_and_Board_10.35_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/ac/Bed_and_Board_10.35_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730000037,https://static.wikia.nocookie.net/theclock/images/a/ac/Bed_and_Board_10.35_p.m.png
123,124,Bed and Board 11.04 p.m.png,11,4,"[318.32, 714.19, 150.92, 149.61]",Bed_and_Board_11.04_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/2a/Bed_and_Board_11.04_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730000047,https://static.wikia.nocookie.net/theclock/images/2/2a/Bed_and_Board_11.04_p.m.png
124,125,Bed and Board 11.34 p.m.png,11,34,"[555.79, 215.42, 732.54, 679.33]",Bed_and_Board_11.34_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/86/Bed_and_Board_11.34_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730000113,https://static.wikia.nocookie.net/theclock/images/8/86/Bed_and_Board_11.34_p.m.png
125,126,Bed and Board 11.53 p.m.png,11,53,"[554.21, 220.2, 731.22, 665.24]",Bed_and_Board_11.53_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/72/Bed_and_Board_11.53_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730000123,https://static.wikia.nocookie.net/theclock/images/7/72/Bed_and_Board_11.53_p.m.png
126,127,Beetlejuice 6.00 p.m.png,6,0,"[720.2, 529.05, 429.09, 500.49]",Beetlejuice_6.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/7e/Beetlejuice_6.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20210424205244,https://static.wikia.nocookie.net/theclock/images/7/7e/Beetlejuice_6.00_p.m.png
127,128,Before the Devil Knows You're Dead 9.12 a.m.png,9,12,"[968.07, 61.24, 104.76, 156.01]",Before_the_Devil_Knows_You%27re_Dead_9.12_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/2b/Before_the_Devil_Knows_You%27re_Dead_9.12_a.m.png/revision/latest/scale-to-width-down/185?cb=20210218100540,https://static.wikia.nocookie.net/theclock/images/2/2b/Before_the_Devil_Knows_You%27re_Dead_9.12_a.m.png
128,129,Being There 6.49 p.m.png,6,49,"[157.15, 0.11, 114.65, 156.88]",Being_There_6.49_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/0c/Being_There_6.49_p.m.png/revision/latest/scale-to-width-down/185?cb=20200728061415,https://static.wikia.nocookie.net/theclock/images/0/0c/Being_There_6.49_p.m.png
129,130,Being There 12.50 p.m.png,12,50,"[1731.95, 47.87, 76.9, 114.88]",Being_There_12.50_p.m.png,https://static.wikia.nocookie.net/theclock/images/b/b4/Being_There_12.50_p.m.png/revision/latest/scale-to-width-down/185?cb=20200728061407,https://static.wikia.nocookie.net/theclock/images/b/b4/Being_There_12.50_p.m.png
130,131,Beverly Hills Cop II 4.38 p.m.png,4,38,"[927.57, 292.03, 321.96, 303.84]",Beverly_Hills_Cop_II_4.38_p.m.png,https://static.wikia.nocookie.net/theclock/images/d/d5/Beverly_Hills_Cop_II_4.38_p.m.png/revision/latest/scale-to-width-down/185?cb=20210402064212,https://static.wikia.nocookie.net/theclock/images/d/d5/Beverly_Hills_Cop_II_4.38_p.m.png
131,132,Beverly Hills Cop II 10.30 a.m.png,10,30,"[1028.73, 246.98, 304.3, 400.02]",Beverly_Hills_Cop_II_10.30_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/28/Beverly_Hills_Cop_II_10.30_a.m.png/revision/latest/scale-to-width-down/185?cb=20210402064207,https://static.wikia.nocookie.net/theclock/images/2/28/Beverly_Hills_Cop_II_10.30_a.m.png
